feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,label
-312.3555908203125,92.24137115478516,-4.266548156738281,7.880733013153076,-8.604358673095703,7.146050930023193,-35.189483642578125,-5.3314595222473145,-19.975156784057617,2.567225456237793,-10.81627082824707,6.227831840515137,-10.13914680480957,75.5926284790039,56.56318283081055,33.763916015625,31.3885555267334,14.567265510559082,21.291324615478516,25.677490234375,14.404796600341797,17.105844497680664,15.29981803894043,14.802248001098633,10.179720878601074,9.741728782653809,0.0338897705078125,0.033144671469926834,1978.45726088842,1637.4979319848442,0.1847386853448276,0.6283442974090576,0.4939451217651367,0.40183261036872864,0.3482972979545593,0.2729007601737976,0.2905762791633606,0.3283430337905884,0.3406312167644501,0.5179288983345032,0.5046036243438721,0.3570667803287506,0.49504855275154114,down
-334.0485534667969,64.81541442871094,-30.008296966552734,18.489654541015625,-12.819108963012695,8.251921653747559,-5.511025428771973,10.579252243041992,-6.450220584869385,10.986952781677246,-5.204164981842041,7.097108840942383,-0.3238224387168884,82.00785827636719,17.360733032226562,32.86532974243164,17.14256477355957,13.249449729919434,13.943437576293945,10.316055297851562,6.877732753753662,5.613218307495117,6.220149517059326,3.9158434867858887,6.80930233001709,7.175981521606445,0.016882460564374924,0.018054254353046417,2149.589982604304,1772.5760325705623,0.171722412109375,0.544944703578949,0.711245596408844,0.5567077994346619,0.5357348918914795,0.5645639300346375,0.6194723844528198,0.5954458117485046,0.5688044428825378,0.5215020775794983,0.5505402088165283,0.5349565744400024,0.5156542062759399,down
-266.9056396484375,131.97552490234375,-10.764360427856445,29.058368682861328,-2.392941951751709,16.97289276123047,-3.1764025688171387,17.332088470458984,-1.55512535572052,8.101125717163086,-1.7989623546600342,12.293957710266113,1.8998663425445557,29.933652877807617,16.507173538208008,12.586873054504395,9.238804817199707,6.965348243713379,11.215140342712402,5.383167743682861,5.166624069213867,7.306349754333496,6.285702705383301,4.980765342712402,4.372982501983643,6.432251453399658,0.02350977435708046,0.0074935429729521275,1141.8866698482354,1448.1633001545329,0.056060791015625,0.6876457929611206,0.42008185386657715,0.3248610496520996,0.49290794134140015,0.6512652039527893,0.6218427419662476,0.5075005888938904,0.43695661425590515,0.3712185025215149,0.46127235889434814,0.6879081726074219,0.792884111404419,down
-312.94769287109375,155.01373291015625,-16.20401954650879,13.775676727294922,-1.395577073097229,9.99399185180664,-4.172725200653076,7.561917304992676,2.3073105812072754,-1.7616510391235352,-4.640176773071289,6.590185165405273,-9.645120620727539,129.90945434570312,28.19377326965332,39.19532775878906,18.99191665649414,17.809459686279297,11.372084617614746,13.06605052947998,7.3151373863220215,10.716264724731445,8.98778247833252,8.04985237121582,10.55179500579834,10.017721176147461,0.052591435611248016,0.054403867572546005,988.7830327462357,1178.0804932380584,0.051544189453125,0.18843258917331696,0.25851017236709595,0.465393602848053,0.6785221695899963,0.6432667970657349,0.5462209582328796,0.5689958930015564,0.33860114216804504,0.18986445665359497,0.16504418849945068,0.19810353219509125,0.20472721755504608,down
-513.0614013671875,117.24195861816406,14.958166122436523,14.854352951049805,9.586088180541992,16.727731704711914,-1.683321237564087,18.636629104614258,7.729504585266113,13.370098114013672,-2.0709228515625,8.948145866394043,-1.569534182548523,80.24324035644531,40.65495300292969,29.899017333984375,25.43558120727539,9.046648979187012,12.166261672973633,10.145991325378418,4.459722518920898,6.768204212188721,4.42549467086792,4.475960731506348,9.067344665527344,5.617208480834961,0.006441465578973293,0.0027200959157198668,875.737342089961,1469.9362232021222,0.0310516357421875,0.5853866934776306,0.5818569660186768,0.6396511197090149,0.5968077182769775,0.482739120721817,0.3920459747314453,0.46332064270973206,0.46131768822669983,0.5106572508811951,0.6035100221633911,0.5084105134010315,0.5228284597396851,down
-492.15618896484375,63.73246765136719,-25.35003089904785,23.869773864746094,-20.66628074645996,10.700854301452637,-9.059103012084961,3.14668607711792,-11.857118606567383,-3.326476573944092,-10.415830612182617,2.0279996395111084,-18.546133041381836,115.21175384521484,28.29972267150879,41.520286560058594,13.140510559082031,26.949872970581055,30.33591651916504,9.671262741088867,7.209003925323486,14.3754301071167,11.601572036743164,10.545777320861816,7.347527980804443,10.613183975219727,0.006618540268391371,0.007233609911054373,2183.534857047521,1725.491176454446,0.18502604166666667,0.3366751968860626,0.31672048568725586,0.2898333966732025,0.3358326852321625,0.28969886898994446,0.30275389552116394,0.4760022461414337,0.5764567852020264,0.4683052599430084,0.5868905186653137,0.4967177212238312,0.38997820019721985,down
-363.2061767578125,111.08158111572266,-27.45074462890625,38.12489700317383,4.70878791809082,15.257659912109375,-10.19782543182373,3.3712658882141113,-3.046173334121704,-0.5846511721611023,-7.545867443084717,3.039612054824829,-5.1873016357421875,153.31790161132812,43.01596450805664,44.94990921020508,13.303840637207031,16.26255226135254,8.58823013305664,20.757801055908203,11.720377922058105,9.65365219116211,9.485359191894531,6.589932918548584,8.864069938659668,6.4364848136901855,0.033097486943006516,0.030724676325917244,1513.831342588544,1517.7646977610402,0.08436414930555555,0.2567490339279175,0.3888363540172577,0.5068220496177673,0.3758111596107483,0.286898136138916,0.3370438814163208,0.467803031206131,0.6327314972877502,0.5973256230354309,0.3908219039440155,0.311275839805603,0.2573777139186859,down
-218.91880798339844,133.27352905273438,-8.172226905822754,13.845173835754395,-24.993968963623047,-0.8514828085899353,-0.2421817034482956,-17.533029556274414,1.6448272466659546,-8.451171875,-18.116548538208008,-11.318790435791016,-7.877075672149658,159.3138885498047,36.681495666503906,40.0762825012207,19.814189910888672,36.366214752197266,15.135616302490234,12.406569480895996,11.881113052368164,13.882109642028809,8.958678245544434,8.983177185058594,8.042388916015625,3.695533275604248,0.16480349004268646,0.12770326435565948,920.5019609756135,1045.6427164208278,0.06188512731481482,0.19943970441818237,0.08604764938354492,0.09930381923913956,0.2634855806827545,0.17241062223911285,0.1179291233420372,0.3438970446586609,0.205786794424057,0.7350865602493286,0.5868803858757019,0.3548301160335541,0.24014459550380707,down
-343.4214172363281,111.62662506103516,-3.2561120986938477,-6.675362586975098,-26.011199951171875,-12.477577209472656,-13.512893676757812,-11.142244338989258,-14.647563934326172,-14.631391525268555,-15.766451835632324,-8.719522476196289,-20.593109130859375,126.67875671386719,67.67779541015625,32.41253662109375,20.053071975708008,22.664358139038086,9.489062309265137,11.446149826049805,12.19247055053711,6.6426167488098145,6.973170280456543,8.5087251663208,9.204500198364258,11.300517082214355,0.05505494028329849,0.06330565363168716,1737.7293049963605,1586.401453670971,0.1434478759765625,0.4971230626106262,0.407387375831604,0.3649969696998596,0.34636354446411133,0.46788838505744934,0.5590788722038269,0.621369481086731,0.5748047828674316,0.5012426376342773,0.46461936831474304,0.44883105158805847,0.46736639738082886,down
-505.3050537109375,116.81997680664062,-35.2338981628418,-9.294350624084473,-26.33879280090332,-5.481670379638672,4.187732219696045,-6.359059810638428,1.063400387763977,5.211263656616211,-4.119002819061279,-7.259847164154053,-17.598159790039062,166.37936401367188,61.39772415161133,30.83902359008789,44.1705207824707,22.17116355895996,10.15251350402832,16.261018753051758,17.911712646484375,8.421350479125977,10.89958667755127,8.617959022521973,9.598455429077148,9.55722713470459,0.013789156451821327,0.018771180883049965,1321.0274655270036,1261.681702315583,0.0901272681451613,0.26023101806640625,0.24317966401576996,0.17718538641929626,0.18395362794399261,0.3346884548664093,0.2833670377731323,0.5529810190200806,0.6077128052711487,0.2814871668815613,0.19708414375782013,0.2544794976711273,0.317396342754364,down
-349.8731384277344,93.916015625,-17.64427947998047,27.433189392089844,-0.6405832767486572,13.430671691894531,-7.538094520568848,14.331701278686523,-3.6131577491760254,8.871456146240234,2.3720149993896484,4.396981239318848,-2.3539199829101562,124.00241088867188,41.62316131591797,31.14370346069336,23.183116912841797,11.638235092163086,11.332974433898926,18.164270401000977,10.942639350891113,10.97768497467041,6.316990375518799,7.33974552154541,8.352596282958984,6.4883270263671875,0.02552933432161808,0.030847610905766487,1724.4820428125468,1681.55748588991,0.1020050048828125,0.5910090208053589,0.5088605880737305,0.3745165765285492,0.3907778561115265,0.5215991139411926,0.6135884523391724,0.7371066808700562,0.5843981504440308,0.5169050693511963,0.5412182211875916,0.4614184498786926,0.5171301960945129,down
-390.7586669921875,111.3929672241211,-1.3237699270248413,0.31865012645721436,-6.782715320587158,3.3125624656677246,5.86671257019043,-1.9805374145507812,0.3526344299316406,-0.18426775932312012,2.668168544769287,-3.7526285648345947,-5.891914367675781,197.9217529296875,70.40419006347656,34.592247009277344,15.093311309814453,20.765844345092773,11.169567108154297,14.431720733642578,6.984150409698486,10.176861763000488,11.750354766845703,8.453178405761719,8.158731460571289,10.209589958190918,0.07624159753322601,0.0949764996767044,1114.665347064048,1249.890666979698,0.074371337890625,0.49196040630340576,0.39343351125717163,0.36049482226371765,0.44430533051490784,0.33433037996292114,0.24918709695339203,0.2733399569988251,0.49684110283851624,0.4894268810749054,0.43136319518089294,0.36319950222969055,0.432748943567276,down
-412.4039306640625,106.78005981445312,3.753976583480835,8.312610626220703,4.091133117675781,3.4456875324249268,-2.895019054412842,1.441501259803772,0.05681133270263672,8.293451309204102,-5.151535511016846,4.864418983459473,-1.1818196773529053,189.444091796875,61.3221549987793,36.47608184814453,19.197736740112305,17.920440673828125,15.14942741394043,12.752009391784668,9.673891067504883,9.144208908081055,12.695201873779297,11.251153945922852,6.16831111907959,6.247573375701904,0.04240626469254494,0.05818832665681839,1558.2705560910886,1593.474509794159,0.090789794921875,0.3545452356338501,0.363014817237854,0.39542341232299805,0.4685491621494293,0.5449927449226379,0.5967482924461365,0.5668646693229675,0.449499249458313,0.4772636890411377,0.4769585132598877,0.4903688132762909,0.43695133924484253,down
-271.5201110839844,78.57852935791016,-18.366716384887695,3.2840216159820557,-25.60491371154785,-2.6648330688476562,-24.702835083007812,-7.328503131866455,-15.664380073547363,-1.4194225072860718,-12.740696907043457,-4.061923980712891,-16.80284881591797,69.62440490722656,34.563541412353516,33.08479690551758,19.86033821105957,7.588885307312012,12.717690467834473,9.02028751373291,4.037466049194336,6.160805702209473,9.42553997039795,7.441782474517822,4.033820629119873,3.657778739929199,0.026430506259202957,0.03142039105296135,2087.281261030347,1782.8035867628244,0.19273158482142858,0.3598221242427826,0.3961219787597656,0.4649583697319031,0.6220179796218872,0.7491832375526428,0.44935181736946106,0.4704141914844513,0.5162034034729004,0.522657573223114,0.5990360379219055,0.5981608629226685,0.5829865336418152,down
-352.7955017089844,91.32301330566406,-10.661096572875977,31.573810577392578,12.187573432922363,16.470569610595703,-10.283514022827148,9.342948913574219,7.810582160949707,15.82676887512207,-3.624628782272339,9.425037384033203,-3.948625326156616,174.85105895996094,26.355697631835938,33.516536712646484,15.847942352294922,16.879539489746094,13.003082275390625,25.86984634399414,10.268765449523926,10.480551719665527,7.830768585205078,8.72309398651123,6.9222187995910645,8.76237964630127,0.04616132751107216,0.051831554621458054,1550.234976106567,1714.1682271718273,0.0676422119140625,0.4007819890975952,0.41056445240974426,0.3917635977268219,0.37075895071029663,0.3843153715133667,0.45359623432159424,0.5409867763519287,0.6029224395751953,0.6472777724266052,0.7275866270065308,0.6632784605026245,0.5161390900611877,down
-294.18914794921875,93.4097900390625,12.82915210723877,9.96041202545166,0.47279441356658936,6.151464462280273,-21.3917236328125,16.51846694946289,2.125082015991211,1.193495273590088,-5.353687763214111,-1.1012306213378906,-11.519681930541992,153.38705444335938,36.03192138671875,15.294093132019043,20.261417388916016,11.280102729797363,14.417851448059082,30.541948318481445,7.6316142082214355,8.626058578491211,7.605515003204346,7.225887775421143,8.327170372009277,9.150639533996582,0.07344667613506317,0.08569545298814774,1720.1695184858204,1864.2867574089714,0.0990447998046875,0.4320613145828247,0.3918042778968811,0.4430052936077118,0.4001478850841522,0.4149021804332733,0.6135349869728088,0.5681790113449097,0.5047520399093628,0.5001125931739807,0.5292049646377563,0.5994222164154053,0.549805223941803,down
-419.81256103515625,71.87362670898438,22.869474411010742,38.72775650024414,-0.9283992052078247,-2.2756643295288086,-8.586735725402832,15.330549240112305,1.6655757427215576,11.555137634277344,-6.683544158935547,2.436509609222412,-10.947795867919922,54.651153564453125,16.202455520629883,16.50367546081543,8.949110984802246,9.216638565063477,20.990381240844727,8.994893074035645,6.826536655426025,7.821781635284424,3.4654035568237305,4.636444091796875,6.542159557342529,6.602349281311035,0.005854175426065922,0.004061918240040541,1960.7391757713197,2068.409580892535,0.090606689453125,0.3520089387893677,0.5181077718734741,0.43229779601097107,0.35008907318115234,0.4099031090736389,0.6321247816085815,0.41341960430145264,0.24582473933696747,0.22888053953647614,0.2150198370218277,0.3068527579307556,0.3826552927494049,down
-365.2701416015625,125.86079406738281,13.55247688293457,16.767810821533203,4.260262489318848,15.40609073638916,-7.504601955413818,14.595769882202148,-9.378473281860352,29.17816925048828,-6.979933261871338,12.386877059936523,-6.88946533203125,143.52496337890625,22.84938621520996,29.528886795043945,21.40523338317871,12.904924392700195,13.843172073364258,21.197446823120117,8.50937557220459,16.428354263305664,14.4007568359375,14.323553085327148,8.390581130981445,9.491854667663574,0.02811068296432495,0.02719653770327568,1188.9579105944558,1602.9464310048836,0.0668792724609375,0.4272645115852356,0.44676336646080017,0.4741725027561188,0.4371430277824402,0.4471885859966278,0.6543468832969666,0.6667846441268921,0.598028302192688,0.5320286750793457,0.4544628858566284,0.4375383257865906,0.3866681456565857,down
-484.6437683105469,125.92489624023438,8.799626350402832,14.561841011047363,-20.501893997192383,-7.446832656860352,-3.426370143890381,-15.070751190185547,-21.208805084228516,-8.15735149383545,-8.581563949584961,-0.7606291174888611,-10.181020736694336,177.1348876953125,73.42851257324219,38.42695236206055,10.884374618530273,29.67039680480957,11.756847381591797,11.857969284057617,10.371760368347168,13.842422485351562,10.445633888244629,8.175076484680176,8.577529907226562,5.738631725311279,0.030302464962005615,0.02738325484097004,1149.2840147499173,1241.3702453763408,0.07308682528409091,0.5487688183784485,0.7745934128761292,0.34607255458831787,0.1886046975851059,0.22839249670505524,0.12489557266235352,0.0905861184000969,0.19156880676746368,0.28848594427108765,0.19301429390907288,0.17032121121883392,0.18317866325378418,down
